player_key,team_key,season_key,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary,value,deserved_salary,salary_gap,overpaid_underpaid,fair_value
campafa01,DEN,2021,65,19,11.60,0.56,13.10,3.10,-0.60,0.50,1425,29,3899812.00,-5682255.99,8521345.64,4621533.64,-4621533.64,False
robyis01,OKC,2021,61,34,11.90,0.56,17.70,1.30,-3.30,-0.50,1425,22,1849950.00,-7629764.54,6573837.09,4723887.09,-4723887.09,False
willilo02,2TM,2021,66,4,14.00,0.52,25.70,1.70,-2.50,-0.20,1423,34,,1025924.94,15229526.57,,,False
willilo02,LAC,2021,42,3,15.70,0.53,26.50,1.60,-1.50,0.10,918,34,,2191980.53,16395582.16,,,False
willilo02,ATL,2021,24,1,10.80,0.50,24.30,0.00,-4.30,-0.30,505,34,,-4398492.27,9805109.36,,,False
clarkbr01,MEM,2021,59,16,17.30,0.56,17.20,4.20,1.50,1.30,1415,24,3172156.00,195654.81,14399256.44,11227100.44,-11227100.44,False
netora01,WAS,2021,64,22,13.00,0.57,15.80,2.80,-0.60,0.50,1403,28,2294633.00,-4051249.57,10152352.05,7857719.05,-7857719.05,False
shamela01,BRK,2021,61,12,10.30,0.58,16.70,1.80,-2.40,-0.20,1403,23,2547113.00,-6035996.38,8167605.25,5620492.25,-5620492.25,False
gordoaa01,2TM,2021,50,50,14.50,0.55,20.70,1.90,0.10,0.70,1384,25,22102631.00,1439460.01,15643061.64,-6459569.36,6459569.36,False
gordoaa01,ORL,2021,25,25,14.90,0.54,23.80,0.60,0.60,0.50,736,25,22102631.00,4064965.03,18268566.66,-3834064.34,3834064.34,False
gordoaa01,DEN,2021,25,25,14.10,0.56,17.20,1.30,-0.40,0.30,648,25,22102631.00,-4214909.79,9988691.84,-12113939.16,12113939.16,False
cartewe01,2TM,2021,54,44,16.70,0.57,19.30,3.40,-1.30,0.20,1375,21,,-3863665.22,10339936.41,,,False
cartewe01,CHI,2021,32,25,16.30,0.58,19.10,2.10,-1.00,0.20,792,21,,-4521852.11,9681749.52,,,False
cartewe01,ORL,2021,22,19,17.30,0.55,19.50,1.20,-1.70,0.00,583,21,,-6371244.38,7832357.25,,,False
portibo01,MIL,2021,66,7,19.90,0.60,20.90,4.80,1.50,1.20,1372,25,4415319.00,2140603.85,16344205.48,11928886.48,-11928886.48,False
walkeke02,BOS,2021,43,43,17.70,0.56,26.10,3.30,2.10,1.40,1369,30,41897515.00,9445488.87,23649090.49,-18248424.51,18248424.51,False
gayru01,SAS,2021,63,1,14.70,0.53,23.60,1.70,-0.10,0.60,1358,34,17671026.00,3698791.03,17902392.66,231366.66,-231366.66,True
tuckepj01,2TM,2021,52,33,5.50,0.51,7.20,1.00,-4.10,-0.70,1356,35,9712406.00,-15979763.86,-1776162.23,-11488568.23,11488568.23,False
tuckepj01,HOU,2021,32,32,5.50,0.50,7.70,0.40,-4.60,-0.60,959,35,9712406.00,-17305584.94,-3101983.31,-12814389.31,12814389.31,False
tuckepj01,MIL,2021,20,1,5.70,0.54,5.80,0.50,-2.90,-0.10,397,35,9712406.00,-16783480.11,-2579878.49,-12292284.49,12292284.49,False
lopezro01,WAS,2021,71,9,16.70,0.66,17.10,3.70,-1.00,0.40,1354,32,8896447.00,-6160962.46,8042639.16,-853807.84,853807.84,True
forbebr01,MIL,2021,70,10,12.80,0.63,18.50,2.70,-1.30,0.20,1354,27,2848258.00,-3557465.89,10646135.73,7797877.73,-7797877.73,False
biyombi01,CHO,2021,66,36,11.70,0.57,11.50,2.30,-3.00,-0.40,1349,28,4265420.00,-12834526.74,1369074.89,-2896345.11,2896345.11,False
hartjo01,NOP,2021,47,4,12.20,0.57,13.50,2.70,-0.80,0.40,1349,25,4254645.00,-6288672.74,7914928.89,3660283.89,-3660283.89,False
reidna01,MIN,2021,70,15,18.20,0.60,22.50,3.20,-0.20,0.60,1347,21,1849950.00,426867.09,14630468.72,12780518.72,-12780518.72,False
rosste01,ORL,2021,46,2,13.20,0.53,24.10,0.90,-2.30,-0.10,1347,29,16452334.00,-41458.23,14162143.40,-2290190.60,2290190.60,False
klebima01,DAL,2021,50,40,10.60,0.61,10.60,2.90,0.00,0.70,1341,29,10328410.00,-6885189.36,7318412.27,-3009997.73,3009997.73,False
iguodan01,MIA,2021,63,5,9.20,0.52,11.20,1.70,-0.40,0.50,1339,37,18280371.00,-5925186.89,8278414.74,-10001956.26,10001956.26,False
dragigo01,MIA,2021,50,11,13.00,0.55,24.50,1.30,-2.30,-0.10,1337,34,21936446.00,273873.13,14477474.76,-7458971.24,7458971.24,False
bazemke01,GSW,2021,67,18,10.60,0.56,16.30,1.80,-1.20,0.20,1333,31,2827417.00,-3938000.36,10265601.27,7438184.27,-7438184.27,False
porzikr01,DAL,2021,43,43,21.30,0.58,26.50,4.30,2.20,1.40,1327,25,35912155.00,8247905.92,22451507.55,-13460647.45,13460647.45,False
woodch01,HOU,2021,41,41,20.00,0.59,25.90,2.80,1.40,1.10,1326,25,15862334.00,6216927.83,20420529.46,4558195.46,-4558195.46,False
mykhasv01,2TM,2021,66,14,10.40,0.53,20.00,0.30,-2.60,-0.20,1324,23,,-3363378.78,10840222.85,,,False
mykhasv01,DET,2021,36,5,10.20,0.53,19.00,0.30,-1.80,0.00,634,23,,-3610114.27,10593487.36,,,False
mykhasv01,OKC,2021,30,9,10.60,0.53,21.00,-0.10,-3.30,-0.20,690,23,,-5219742.77,8983858.85,,,False
jonesde02,POR,2021,58,43,11.90,0.58,12.30,2.40,-1.40,0.20,1318,23,,-8772061.73,5431539.90,,,False
markkla01,CHI,2021,51,26,15.20,0.62,20.20,3.00,0.10,0.70,1317,23,8203631.00,48067.58,14251669.21,6048038.21,-6048038.21,False
satorto01,CHI,2021,58,18,13.80,0.61,15.20,3.10,-0.50,0.50,1307,29,12186914.00,-5241294.09,8962307.54,-3224606.46,3224606.46,False
bogdabo01,ATL,2021,44,27,17.60,0.62,21.30,3.90,3.60,1.80,1305,28,21936446.00,7715269.37,21918871.00,-17575.00,17575.00,True
hortota01,LAL,2021,65,4,12.90,0.54,21.70,2.10,-1.20,0.30,1304,20,1849950.00,306261.12,14509862.75,12659912.75,-12659912.75,False
thybuma01,PHI,2021,65,8,10.10,0.51,9.40,2.80,1.90,1.30,1298,23,3304213.00,-2829654.49,11373947.13,8069734.13,-8069734.13,False
walljo01,HOU,2021,40,40,15.40,0.50,31.70,-0.20,-0.70,0.40,1288,30,50277018.00,9493926.25,23697527.88,-26579490.12,26579490.12,False
thomptr01,BOS,2021,54,43,14.20,0.54,14.80,2.90,-2.50,-0.20,1287,29,11282645.00,-9509529.18,4694072.45,-6588572.55,6588572.55,False
rosede01,2TM,2021,50,3,18.30,0.55,25.80,3.10,1.90,1.30,1279,32,9363116.00,8352460.95,22556062.57,13192946.57,-13192946.57,False
rosede01,DET,2021,15,0,17.10,0.52,30.00,0.40,0.60,0.20,342,32,9363116.00,8378302.92,22581904.55,13218788.55,-13218788.55,False
rosede01,NYK,2021,35,3,18.80,0.56,24.30,2.80,2.40,1.00,937,32,9363116.00,7083368.56,21286970.19,11923854.19,-11923854.19,False
anthoco01,ORL,2021,47,34,12.10,0.50,24.30,0.00,-3.30,-0.40,1273,20,4003547.00,-1473830.55,12729771.08,8726224.08,-8726224.08,False
pritcpa01,BOS,2021,66,4,12.40,0.58,16.70,2.50,-0.70,0.40,1268,23,2481012.00,-3480359.29,10723242.34,8242230.34,-8242230.34,False
mannte01,LAC,2021,67,10,13.80,0.60,15.10,3.70,-0.20,0.60,1263,24,1849950.00,-4552369.85,9651231.78,7801281.78,-7801281.78,False
allengr01,MEM,2021,50,38,12.80,0.59,16.80,2.70,-0.20,0.60,1259,25,3101959.00,-2511804.91,11691796.72,8589837.72,-8589837.72,False
fournev01,2TM,2021,42,36,16.70,0.60,23.10,2.80,1.10,1.00,1259,28,20900558.00,4302900.20,18506501.83,-2394056.17,2394056.17,True
fournev01,ORL,2021,26,26,18.20,0.60,26.20,1.70,1.70,0.70,787,28,20900558.00,6829099.22,21032700.85,132142.85,-132142.85,True
fournev01,BOS,2021,16,10,14.10,0.58,18.00,1.10,0.30,0.30,472,28,20900558.00,-2437632.10,11765969.53,-9134588.47,9134588.47,False
avdijde01,WAS,2021,54,32,7.60,0.52,12.00,1.20,-3.10,-0.40,1257,20,5446527.00,-10465721.31,3737880.32,-1708646.68,1708646.68,False
burksal01,NYK,2021,49,5,14.80,0.56,21.30,3.30,1.50,1.10,1255,29,7312148.00,4770154.31,18973755.94,11661607.94,-11661607.94,False
jordade01,BRK,2021,57,43,17.10,0.74,13.10,3.90,1.00,0.90,1246,32,12644750.00,-6594424.78,7609176.85,-5035573.15,5035573.15,False
quickim01,NYK,2021,64,3,15.80,0.56,25.60,3.20,0.90,0.90,1243,21,2565979.00,7064500.68,21268102.31,18702123.31,-18702123.31,False
drumman01,2TM,2021,46,46,19.40,0.52,27.60,2.00,-1.20,0.30,1242,27,35039540.00,2842811.63,17046413.26,-17993126.74,17993126.74,False
drumman01,CLE,2021,25,25,20.50,0.50,31.30,0.60,-0.80,0.20,722,27,35039540.00,5753971.04,19957572.67,-15081967.33,15081967.33,False
drumman01,LAL,2021,21,21,17.90,0.55,22.40,1.40,-1.70,0.00,520,27,35039540.00,-4049363.94,10154237.69,-24885302.31,24885302.31,False
kennalu01,LAC,2021,63,17,12.70,0.61,17.10,2.70,-0.20,0.60,1232,24,6427166.00,-2434888.45,11768713.18,5341547.18,-5341547.18,False
brownst02,HOU,2021,51,14,11.10,0.60,13.50,1.80,-1.60,0.10,1229,25,2046005.00,-8152462.25,6051139.38,4005134.38,-4005134.38,False
diallha01,2TM,2021,52,9,14.30,0.54,22.20,1.60,-2.10,0.00,1226,22,2027733.00,-2093393.21,12110208.42,10082475.42,-10082475.42,False
diallha01,OKC,2021,32,5,15.00,0.54,22.50,1.00,-1.50,0.10,761,22,2027733.00,-1667127.60,12536474.02,10508741.02,-10508741.02,False
diallha01,DET,2021,20,4,13.10,0.55,21.60,0.60,-3.20,-0.10,465,22,2027733.00,-6041664.47,8161937.16,6134204.16,-6134204.16,False
jonesty01,MEM,2021,70,9,15.00,0.51,16.60,2.80,0.80,0.90,1222,24,10745376.00,-899455.86,13304145.77,2558769.77,-2558769.77,False
gallida01,ATL,2021,51,4,16.30,0.61,21.20,3.70,1.10,1.00,1222,32,23764483.00,2660728.23,16864329.85,-6900153.15,6900153.15,False
carusal01,LAL,2021,58,6,11.10,0.55,14.80,2.40,0.00,0.60,1216,26,3351401.00,-2912417.46,11291184.17,7939783.17,-7939783.17,False
beaslma01,MIN,2021,37,36,14.60,0.57,24.00,1.30,-0.20,0.60,1214,24,16362023.00,3232818.17,17436419.80,1074396.80,-1074396.80,True
wadede01,CLE,2021,63,19,11.30,0.57,12.90,2.00,-1.30,0.20,1212,24,1849950.00,-7928183.06,6275418.57,4425468.57,-4425468.57,False
morrima02,LAL,2021,61,27,9.30,0.51,16.40,1.60,-2.60,-0.20,1200,31,2841492.00,-6023378.14,8180223.49,5338731.49,-5338731.49,False
okogijo01,MIN,2021,59,37,9.10,0.52,12.10,1.30,-3.30,-0.40,1197,22,3230799.00,-11681627.47,2521974.16,-708824.84,708824.84,False
howardw01,PHI,2021,69,6,17.80,0.61,18.20,4.00,-1.50,0.10,1196,35,3125642.00,-6447483.11,7756118.52,4630476.52,-4630476.52,False
morrimo01,DEN,2021,47,13,14.00,0.57,16.50,2.90,-0.30,0.50,1196,25,2100666.00,-3521455.59,10682146.04,8581480.04,-8581480.04,False
russeda01,MIN,2021,42,26,17.60,0.56,29.10,1.60,1.60,1.10,1196,24,34914596.00,10690389.37,24893991.00,-10020605.00,10020605.00,False
griffbl01,2TM,2021,46,30,12.90,0.55,19.30,2.00,-0.80,0.30,1186,31,41313933.00,-1371749.42,12831852.21,-28482080.79,28482080.79,False
griffbl01,DET,2021,20,20,9.80,0.49,19.60,0.30,-2.20,-0.10,626,31,41313933.00,-3408199.65,10795401.98,-30518531.02,30518531.02,False
griffbl01,BRK,2021,26,10,16.30,0.61,18.90,1.70,0.80,0.40,560,31,41313933.00,-1520061.96,12683539.66,-28630393.34,28630393.34,False
gilgesh01,OKC,2021,35,35,21.60,0.62,27.80,3.50,4.10,1.80,1180,22,5046991.00,12703005.16,26906606.79,21859615.79,-21859615.79,False
holidaa01,IND,2021,66,8,9.20,0.50,19.50,0.20,-4.20,-0.70,1176,24,2858611.00,-6766723.07,7436878.56,4578267.56,-4578267.56,False
millspa01,DEN,2021,56,36,16.40,0.56,18.60,3.20,1.00,0.90,1162,35,12308783.00,227640.46,14431242.09,2122459.09,-2122459.09,True
davisan02,LAL,2021,36,36,22.10,0.56,29.20,3.70,4.80,2.00,1162,27,39902395.00,15934408.12,30138009.75,-9764385.25,9764385.25,False
looneke01,GSW,2021,61,34,11.90,0.57,9.40,3.40,-0.90,0.30,1161,24,5875834.00,-10482756.68,3720844.95,-2154989.05,2154989.05,False
duranke01,BRK,2021,35,32,26.40,0.67,31.20,5.00,7.20,2.70,1157,32,48880434.00,20203625.09,34407226.72,-14473207.28,14473207.28,False
niangge01,UTA,2021,72,10,11.40,0.60,17.40,2.60,-0.30,0.50,1154,27,2173605.00,-1847756.75,12355844.88,10182239.88,-10182239.88,False
vandeja01,MIN,2021,64,30,16.20,0.61,12.30,3.10,-0.10,0.50,1139,21,2027733.00,-8463633.06,5739968.57,3712235.57,-3712235.57,False
willigr01,BOS,2021,63,9,7.50,0.55,12.30,1.10,-3.70,-0.50,1138,22,3045217.00,-11957471.32,2246130.31,-799086.69,799086.69,False
okekech01,ORL,2021,45,19,11.80,0.51,14.50,1.30,-1.50,0.10,1133,22,3803633.00,-6764798.91,7438802.72,3635169.72,-3635169.72,False
matthwe02,LAL,2021,58,10,7.20,0.52,11.40,1.70,-1.70,0.10,1130,34,4415319.00,-7958141.08,6245460.55,1830141.55,-1830141.55,False
augusdj01,2TM,2021,57,12,12.10,0.57,16.80,2.10,-2.10,0.00,1129,33,8124610.00,-6479452.42,7724149.21,-400460.79,400460.79,True
augusdj01,MIL,2021,37,6,10.20,0.54,14.30,1.20,-2.20,0.00,713,33,8124610.00,-8752958.32,5450643.31,-2673966.69,2673966.69,False
augusdj01,HOU,2021,20,6,15.50,0.60,21.00,0.90,-2.00,0.00,416,33,8124610.00,-5633426.86,8570174.77,445564.77,-445564.77,True
greenja01,DEN,2021,58,5,13.60,0.59,17.60,2.60,-1.50,0.10,1120,30,8774285.00,-5232755.63,8970846.00,196561.00,-196561.00,True
baglema01,SAC,2021,43,42,16.30,0.55,23.50,1.40,-3.10,-0.30,1112,21,,-4326975.45,9876626.18,,,False
toscaju01,GSW,2021,53,16,12.60,0.68,11.00,3.00,0.80,0.80,1107,27,1150399.00,-6721550.52,7482051.11,6331652.11,-6331652.11,False
simonan01,POR,2021,64,0,12.30,0.59,18.30,1.80,-1.00,0.30,1104,21,2744541.00,-3045872.42,11157729.21,8413188.21,-8413188.21,False
nancela02,CLE,2021,35,27,13.20,0.56,13.90,1.80,0.40,0.70,1091,28,14269769.00,-4274378.83,9929222.80,-4340546.20,4340546.20,False
pokusal01,OKC,2021,45,28,6.10,0.43,20.50,-1.90,-6.10,-1.10,1090,19,3613225.00,-8352603.24,5850998.39,2237773.39,-2237773.39,False
doziepj01,DEN,2021,50,6,10.40,0.50,17.20,1.10,-2.60,-0.20,1088,24,2148304.00,-5987048.42,8216553.20,6068249.20,-6068249.20,False
tillmxa01,MEM,2021,59,12,14.70,0.60,14.30,2.90,-0.20,0.50,1085,22,,-6168078.13,8035523.50,,,False
oladivi01,3TM,2021,33,33,14.30,0.51,28.50,0.40,-1.70,0.10,1080,28,25592520.00,4504297.42,18707899.05,-6884620.95,6884620.95,False
oladivi01,IND,2021,9,9,15.50,0.54,26.40,0.40,-0.20,0.10,300,28,25592520.00,3755796.35,17959397.98,-7633122.02,7633122.02,False
oladivi01,HOU,2021,20,20,14.90,0.51,29.80,0.10,-1.30,0.10,669,28,25592520.00,5619495.68,19823097.31,-5769422.69,5769422.69,False
oladivi01,MIA,2021,4,4,8.10,0.47,26.40,-0.10,-8.70,-0.20,111,28,25592520.00,-11319973.73,2883627.90,-22708892.10,22708892.10,False
harriga01,2TM,2021,39,38,9.10,0.51,16.70,0.70,-4.20,-0.60,1080,26,23899409.00,-9508478.08,4695123.54,-19204285.46,19204285.46,False
harriga01,DEN,2021,19,19,9.30,0.54,13.80,0.80,-2.80,-0.10,581,26,23899409.00,-10424305.65,3779295.98,-20120113.02,20120113.02,False
harriga01,ORL,2021,20,19,9.00,0.48,20.20,0.00,-5.80,-0.50,499,26,23899409.00,-10579059.53,3624542.10,-20274866.90,20274866.90,False
payneca01,PHO,2021,60,1,17.40,0.60,19.80,3.60,3.10,1.40,1079,26,2409366.00,5044518.49,19248120.12,16838754.12,-16838754.12,False
leeda03,GSW,2021,57,1,11.80,0.64,12.80,2.70,0.20,0.60,1079,28,2148304.00,-5684856.71,8518744.91,6370440.91,-6370440.91,False
daviste02,2TM,2021,61,4,12.70,0.56,21.80,0.80,-1.70,0.10,1074,23,1849950.00,-1376266.16,12827335.47,10977385.47,-10977385.47,False
daviste02,TOR,2021,34,4,11.10,0.54,21.60,0.30,-2.60,-0.10,493,23,1849950.00,-3676144.81,10527456.82,8677506.82,-8677506.82,False
daviste02,SAC,2021,27,0,14.00,0.57,21.90,0.60,-0.90,0.20,581,23,1849950.00,-1141217.05,13062384.58,11212434.58,-11212434.58,False
martike04,HOU,2021,45,8,14.60,0.59,15.60,2.20,-1.80,0.00,1068,20,1094762.00,-8382680.79,5820920.84,4726158.84,-4726158.84,False
whitede01,SAS,2021,36,32,15.00,0.55,22.40,1.90,1.30,0.90,1064,26,4285265.00,4857947.54,19061549.16,14776284.16,-14776284.16,False
korkmfu01,PHI,2021,55,11,12.80,0.54,20.50,2.00,-0.10,0.50,1062,23,2148304.00,1131245.92,15334847.55,13186543.55,-13186543.55,False
vassede01,SAS,2021,62,7,10.60,0.52,14.30,1.50,-1.50,0.10,1056,20,4915518.00,-6608722.55,7594879.08,2679361.08,-2679361.08,False
wanambr01,2TM,2021,61,0,9.50,0.49,16.90,0.90,-4.00,-0.50,1053,31,2742055.00,-8883421.74,5320179.89,2578124.89,-2578124.89,False
wanambr01,GSW,2021,39,0,8.50,0.47,16.00,0.50,-3.50,-0.20,625,31,2742055.00,-8787287.36,5416314.27,2674259.27,-2674259.27,False
wanambr01,CHO,2021,22,0,10.90,0.52,18.10,0.40,-4.80,-0.30,428,31,2742055.00,-11611926.85,2591674.78,-150380.22,150380.22,True
luwawti01,BRK,2021,58,7,7.80,0.49,17.40,0.30,-4.40,-0.60,1050,25,,-8637812.50,5565789.13,,,False
meltode01,MEM,2021,52,1,15.20,0.57,19.50,2.20,2.30,1.10,1045,22,11664963.00,4078951.18,18282552.81,6617589.81,-6617589.81,False
johnsja01,2TM,2021,51,12,11.40,0.51,17.10,1.20,-1.20,0.20,1043,33,19556463.00,-3648676.69,10554924.94,-9001538.06,9001538.06,False
johnsja01,DAL,2021,29,1,12.20,0.53,16.20,0.80,0.50,0.30,504,33,19556463.00,-2253262.37,11950339.26,-7606123.74,7606123.74,False
johnsja01,NOP,2021,22,11,10.60,0.50,18.00,0.40,-2.70,-0.10,539,33,19556463.00,-6580825.11,7622776.52,-11933686.48,11933686.48,False
favorde01,UTA,2021,68,0,19.70,0.66,13.00,5.10,2.60,1.20,1039,29,11282645.00,-3865320.94,10338280.69,-944364.31,944364.31,True
mathega01,WAS,2021,64,24,9.70,0.64,11.50,2.30,-1.80,0.10,1038,24,838523.00,-10406701.22,3796900.41,2958377.41,-2958377.41,False
valende01,CHI,2021,62,3,10.10,0.48,19.50,0.70,-2.70,-0.20,1036,27,5658140.00,-3861412.36,10342189.27,4684049.27,-4684049.27,False
ellinwa01,DET,2021,46,31,12.20,0.62,16.70,1.90,-0.20,0.50,1012,33,4344333.00,-3232702.17,10970899.46,6626566.46,-6626566.46,False
alexani01,NOP,2021,46,13,12.50,0.52,23.20,0.70,-1.30,0.20,1007,22,3793981.00,1079499.36,15283100.99,11489119.99,-11489119.99,False
johnsst04,TOR,2021,61,13,8.80,0.52,13.40,1.00,-2.50,-0.10,1006,24,4636085.00,-8919574.78,5284026.85,647941.85,-647941.85,True
zelleco01,CHO,2021,48,21,18.20,0.60,18.30,3.30,-0.50,0.40,1005,28,18787018.00,-4709660.76,9493940.86,-9293077.14,9293077.14,False
gasolma01,LAL,2021,52,42,12.20,0.61,11.80,2.80,2.30,1.10,993,36,3125642.00,-2082050.16,12121551.47,8995909.47,-8995909.47,False
snellto01,ATL,2021,47,23,9.50,0.71,8.60,2.00,-0.50,0.40,992,29,14841920.00,-11012508.03,3191093.60,-11650826.40,11650826.40,False
poolejo01,GSW,2021,51,7,15.10,0.58,25.00,1.90,-0.50,0.40,988,21,2514501.00,2919723.38,17123325.01,14608824.01,-14608824.01,False
ennisja01,ORL,2021,41,37,12.50,0.61,13.90,2.00,-2.20,-0.10,986,30,,-10255406.60,3948195.02,,,False
williro04,BOS,2021,52,13,25.70,0.72,15.00,5.30,6.00,2.00,985,23,2473846.00,2037021.36,16240622.99,13766776.99,-13766776.99,False
baynear01,TOR,2021,53,31,10.50,0.50,16.20,1.00,-4.50,-0.60,980,34,8530840.00,-11335013.08,2868588.55,-5662251.45,5662251.45,False
lenal01,2TM,2021,64,42,16.40,0.64,16.30,2.70,-0.10,0.50,979,27,4838994.00,-5433586.18,8770015.45,3931021.45,-3931021.45,False
lenal01,TOR,2021,7,2,4.30,0.63,11.70,-0.10,-4.00,0.00,76,27,4838994.00,-14558922.49,-355320.86,-5194314.86,5194314.86,False
lenal01,WAS,2021,57,40,17.50,0.64,16.70,2.80,0.20,0.50,903,27,4838994.00,-5020559.08,9183042.55,4344048.55,-4344048.55,False
bembrde01,TOR,2021,51,12,11.20,0.57,14.60,1.20,-1.90,0.00,972,26,,-8101820.44,6101781.19,,,False
poweldw01,DAL,2021,58,19,16.80,0.69,13.20,3.80,0.60,0.60,966,29,13503253.00,-7247423.18,6956178.45,-6547074.55,6547074.55,False
hayesja02,NOP,2021,60,3,19.10,0.68,16.20,3.50,0.60,0.60,964,20,6221614.00,-5441046.85,8762554.78,2540940.78,-2540940.78,False
ibakase01,LAC,2021,41,39,18.20,0.58,20.10,3.00,1.40,0.80,955,31,11282645.00,1118781.78,15322383.41,4039738.41,-4039738.41,False
ojelese01,BOS,2021,56,15,8.30,0.55,11.60,1.20,-2.40,-0.10,950,26,2136305.00,-10531440.25,3672161.37,1535856.37,-1535856.37,False
teaguje01,2TM,2021,55,7,12.30,0.56,17.70,1.60,-2.20,-0.10,950,32,4110433.00,-6250612.01,7952989.62,3842556.62,-3842556.62,False
teaguje01,BOS,2021,34,5,11.40,0.54,17.70,0.80,-2.70,-0.10,616,32,4110433.00,-7448168.61,6755433.02,2645000.02,-2645000.02,False
teaguje01,MIL,2021,21,2,14.10,0.60,17.60,0.80,-1.40,0.10,334,32,4110433.00,-6956166.51,7247435.12,3137002.12,-3137002.12,False
hoodro01,2TM,2021,55,5,5.60,0.45,14.10,-0.40,-6.40,-1.00,942,28,12244741.00,-14991907.21,-788305.58,-13033046.58,13033046.58,False
hoodro01,POR,2021,38,5,5.00,0.44,14.10,-0.50,-6.80,-0.90,726,28,12244741.00,-15838261.60,-1634659.97,-13879400.97,13879400.97,False
hoodro01,TOR,2021,17,0,7.50,0.50,14.20,0.10,-4.90,-0.20,216,28,12244741.00,-14156267.00,47334.63,-12197406.37,12197406.37,False
mclaujo01,MIN,2021,51,2,12.00,0.50,13.70,1.20,-1.70,0.10,938,24,613928.00,-8311694.72,5891906.91,5277978.91,-5277978.91,False
gibsota01,NYK,2021,45,3,16.00,0.66,9.70,3.80,1.30,0.80,936,35,4001797.00,-8434197.43,5769404.19,1767607.19,-1767607.19,False
maxeyty01,PHI,2021,61,8,14.50,0.53,23.00,1.90,-1.50,0.10,935,20,3020941.00,-468900.87,13734700.76,10713759.76,-10713759.76,False
houseda01,HOU,2021,36,23,9.10,0.53,15.30,0.50,-3.50,-0.30,932,27,,-9727769.47,4475832.16,,,False
flynnma01,TOR,2021,47,14,10.90,0.48,19.00,0.80,-2.60,-0.10,928,22,2377179.00,-4706674.40,9496927.23,7119748.23,-7119748.23,False
smithis01,WAS,2021,44,1,11.60,0.47,15.80,1.10,-1.50,0.10,924,32,,-5483408.06,8720193.57,,,False
brownmo01,OKC,2021,43,32,18.80,0.57,16.90,2.60,-2.40,-0.10,920,21,1523364.00,-10448263.04,3755338.58,2231974.58,-2231974.58,False
burketr01,DAL,2021,62,1,12.60,0.54,20.00,1.40,-1.80,0.00,911,28,3656074.00,-3294485.29,10909116.34,7253042.34,-7253042.34,False
dotsoda01,CLE,2021,46,7,8.10,0.50,16.90,0.00,-4.80,-0.60,907,26,2437382.00,-10478709.14,3724892.49,1287510.49,-1287510.49,False
caulewi01,DAL,2021,53,16,14.30,0.65,12.00,2.80,-1.30,0.20,906,27,4996634.00,-11241979.96,2961621.66,-2035012.34,2035012.34,False
princta02,2TM,2021,41,10,12.10,0.54,19.60,1.00,-1.80,0.00,905,26,14928970.00,-3478225.55,10725376.08,-4203593.92,4203593.92,False
princta02,BRK,2021,12,4,11.70,0.56,19.40,0.30,-2.20,0.00,218,26,14928970.00,-5874223.52,8329378.11,-6599591.89,6599591.89,False
princta02,CLE,2021,29,6,12.20,0.53,19.70,0.70,-1.70,0.00,687,26,14928970.00,-3554807.09,10648794.54,-4280175.46,4280175.46,False
mclembe01,2TM,2021,53,5,8.50,0.52,20.40,0.20,-3.90,-0.40,905,27,3526442.00,-5613229.15,8590372.48,5063930.48,-5063930.48,False
mclembe01,HOU,2021,32,4,8.30,0.50,21.10,-0.20,-4.50,-0.30,537,27,3526442.00,-6673730.33,7529871.30,4003429.30,-4003429.30,False
mclembe01,LAL,2021,21,1,8.80,0.56,19.40,0.50,-3.00,-0.10,368,27,3526442.00,-5930365.62,8273236.01,4746794.01,-4746794.01,False
lewiski01,NOP,2021,54,0,10.30,0.48,18.30,0.90,-3.40,-0.30,904,19,,-6782376.98,7421224.64,,,False
mcdanja01,CHO,2021,47,18,11.40,0.55,17.00,1.20,-3.20,-0.30,904,23,1849950.00,-8741977.97,5461623.65,3611673.65,-3611673.65,False
hernaju01,MIN,2021,52,6,12.10,0.55,17.20,1.10,-2.90,-0.20,900,25,,-8208449.91,5995151.72,,,False
hamptrj01,2TM,2021,51,1,11.10,0.51,19.60,0.40,-3.80,-0.40,888,19,2673175.00,-7201324.16,7002277.47,4329102.47,-4329102.47,False
hamptrj01,DEN,2021,25,0,7.70,0.49,14.30,0.10,-5.30,-0.20,233,19,2673175.00,-14916560.86,-712959.23,-3386134.23,3386134.23,False
hamptrj01,ORL,2021,26,1,12.30,0.51,21.50,0.20,-3.30,-0.20,655,19,2673175.00,-5364493.87,8839107.76,6165932.76,-6165932.76,False
nurkiju01,POR,2021,37,37,20.50,0.55,22.30,2.40,2.50,1.00,880,26,15707578.00,4571814.74,18775416.37,3067838.37,-3067838.37,False
monkma01,CHO,2021,42,0,13.60,0.57,23.80,1.00,-1.80,0.00,878,22,6514743.00,-555535.22,13648066.41,7133323.41,-7133323.41,False
saricda01,PHO,2021,50,4,14.30,0.57,22.60,1.70,-2.00,0.00,871,26,11272895.00,-2321280.82,11882320.81,609425.81,-609425.81,True
doumbse01,DET,2021,56,11,6.90,0.46,17.80,-0.20,-6.70,-1.00,869,20,4203754.00,-12944134.24,1259467.39,-2944286.61,2944286.61,False
sumneed01,IND,2021,53,24,12.70,0.63,18.30,1.40,-2.80,-0.20,861,25,2632373.00,-7969744.99,6233856.64,3601483.64,-3601483.64,False
