player_key,team_key,season_key,pos,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary
claxtni01,BRK,2024,C,71,71,18.70,0.629,15.60,6.70,1.20,1.70,2116,24,
jaqueja01,MIA,2024,SF,75,20,12.90,0.574,18.70,4.00,-1.90,0.10,2113,22,
princta02,LAL,2024,PF,78,49,8.80,0.579,13.80,1.90,-2.80,-0.40,2108,29,4650188.00
wembavi01,SAS,2024,C,71,71,23.10,0.565,32.20,3.70,5.20,3.80,2106,20,12521972.00
mcdanja02,MIN,2024,SF,72,71,9.40,0.571,15.70,3.40,-2.60,-0.30,2105,23,4017325.00
ingrabr01,NOP,2024,SF,64,64,18.20,0.578,27.20,5.10,1.20,1.70,2103,26,34838724.00
barnesc01,TOR,2024,SG,60,60,19.50,0.566,24.80,4.30,3.70,3.00,2094,22,8246649.00
nurkiju01,PHO,2024,C,76,76,17.40,0.559,19.10,5.80,1.10,1.60,2078,29,17376423.00
turnemy01,IND,2024,C,77,77,19.30,0.626,23.40,5.80,0.90,1.50,2076,27,21598250.00
sextoco01,UTA,2024,SG,78,51,19.90,0.607,27.50,5.50,1.90,2.00,2075,25,18045737.00
thomaca02,BRK,2024,SG,66,51,16.10,0.554,30.50,2.50,-1.20,0.40,2075,22,2306724.00
cunnica01,DET,2024,PG,62,62,17.10,0.546,30.80,1.80,0.30,1.20,2074,22,11383858.00
kispeco01,WAS,2024,SF,80,22,12.80,0.620,19.60,2.10,-2.10,-0.10,2067,24,3832636.00
beysa01,ATL,2024,SF,63,51,13.10,0.549,17.00,3.50,-1.80,0.10,2062,24,4692389.00
oubreke01,PHI,2024,SF,68,52,13.50,0.535,22.40,3.00,-2.30,-0.10,2055,28,
sengual01,HOU,2024,C,63,63,22.00,0.585,27.00,6.90,4.90,3.50,2046,21,3641356.00
butleji01,MIA,2024,PF,60,60,22.00,0.626,24.00,9.10,4.60,3.40,2042,34,46526554.00
carusal01,CHI,2024,SG,71,57,14.50,0.613,14.70,4.90,2.50,2.30,2040,29,9741094.00
roziete01,2TM,2024,SG,61,60,17.30,0.555,25.90,3.90,1.50,1.80,2040,29,23894740.00
roziete01,CHO,2024,SG,30,30,19.20,0.574,27.80,2.00,2.30,1.10,1065,29,23894740.00
roziete01,MIA,2024,PG,31,30,15.10,0.531,23.80,1.90,0.70,0.70,975,29,23894740.00
johnske04,SAS,2024,SF,69,27,14.20,0.565,21.90,3.00,-1.70,0.20,2038,24,20594279.00
irvinky01,DAL,2024,SG,58,58,21.90,0.608,28.10,6.90,4.90,3.60,2030,31,39167268.00
townska01,MIN,2024,PF,62,62,18.80,0.625,27.40,6.30,2.50,2.30,2026,28,37086384.00
suggsja01,ORL,2024,SG,75,75,14.10,0.602,19.70,4.70,1.00,1.50,2025,22,7467568.00
georgke01,UTA,2024,PG,75,44,10.40,0.533,22.80,-0.30,-4.40,-1.20,2023,20,4005356.00
giddejo01,OKC,2024,SG,80,80,16.60,0.547,23.10,4.30,1.50,1.80,2011,21,6782767.00
portibo01,MIL,2024,PF,82,4,17.50,0.581,22.90,4.70,-0.80,0.60,2008,28,12058792.00
nesmiaa01,IND,2024,SF,72,47,12.80,0.631,16.00,4.10,-0.50,0.80,1995,24,5801673.00
trentga02,TOR,2024,SG,71,41,12.00,0.548,20.00,1.70,-2.60,-0.30,1994,25,19111491.00
powelno01,LAC,2024,SG,76,3,13.90,0.626,20.00,4.10,-0.80,0.60,1990,30,18534851.00
quickim01,2TM,2024,SG,68,38,16.70,0.577,23.80,4.70,1.30,1.70,1985,24,4295501.00
quickim01,NYK,2024,SG,30,0,17.10,0.598,24.40,2.20,2.50,0.80,720,24,4295501.00
quickim01,TOR,2024,PG,38,38,16.50,0.564,23.50,2.50,0.60,0.80,1265,24,4295501.00
podzibr01,GSW,2024,SG,74,28,13.00,0.540,15.40,4.10,-0.10,0.90,1968,20,3452017.00
reidna01,MIN,2024,PF,81,14,16.00,0.595,23.10,4.90,1.50,1.70,1964,24,13335207.00
leverca01,CLE,2024,SG,68,10,14.60,0.524,23.10,3.60,0.20,1.10,1958,29,15841754.00
onealro01,2TM,2024,SF,79,14,11.10,0.548,13.90,3.40,0.00,1.00,1954,30,9782282.00
onealro01,BRK,2024,SF,49,6,10.40,0.544,13.90,1.80,-0.70,0.40,1202,30,9782282.00
onealro01,PHO,2024,SF,30,8,12.30,0.555,13.90,1.70,1.30,0.60,752,30,9782282.00
kuminjo01,GSW,2024,PF,74,46,17.00,0.598,24.10,4.60,-0.40,0.80,1949,21,6191505.00
mitchdo01,CLE,2024,SG,55,55,22.10,0.595,31.40,6.40,5.80,3.90,1942,27,34147405.00
youngtr01,ATL,2024,PG,54,54,20.30,0.585,30.50,4.60,2.60,2.20,1942,25,41254687.00
finnedo01,BRK,2024,PF,68,56,10.10,0.546,13.20,2.60,-2.00,0.00,1934,30,14345983.00
jonesty01,WAS,2024,PG,66,66,16.50,0.578,16.30,4.50,0.70,1.30,1933,27,14415995.00
valanjo01,NOP,2024,C,82,82,19.80,0.619,20.80,7.10,1.20,1.60,1925,31,15893635.00
alexani01,MIN,2024,SG,82,20,10.90,0.578,14.80,4.30,0.20,1.10,1921,25,4826784.00
wiggian01,GSW,2024,SF,71,59,12.70,0.544,20.90,2.80,-2.50,-0.30,1920,28,25053308.00
robindu01,MIA,2024,SF,68,36,12.20,0.612,19.00,3.60,-0.90,0.60,1905,29,18693427.00
collijo01,UTA,2024,PF,68,66,17.50,0.621,20.40,4.40,-0.90,0.50,1901,26,26092952.00
garlada01,CLE,2024,PG,57,57,14.50,0.560,25.30,2.70,-1.00,0.50,1901,24,35015681.00
harteis01,NYK,2024,C,75,49,18.90,0.670,12.00,8.10,3.50,2.60,1896,25,9519830.00
gordoer01,PHO,2024,SG,68,24,10.80,0.580,16.50,2.50,-1.70,0.10,1893,35,3291427.00
johnsja05,ATL,2024,SF,56,52,16.30,0.584,19.10,3.80,1.20,1.50,1889,22,3012284.00
okorois01,CLE,2024,SF,69,42,11.40,0.599,13.90,4.20,-1.10,0.40,1887,23,9185866.00
capelca01,ATL,2024,C,73,73,20.70,0.590,17.30,6.30,0.10,1.00,1883,29,21228583.00
mannte01,LAC,2024,SG,75,71,12.00,0.615,13.60,4.20,-1.50,0.20,1873,27,10891205.00
monkma01,SAC,2024,SG,72,0,16.00,0.564,25.90,3.50,0.60,1.20,1872,25,10241360.00
brownbr01,2TM,2024,SG,67,44,11.60,0.563,16.50,2.20,-3.30,-0.60,1866,27,22653707.00
brownbr01,IND,2024,SG,33,33,12.20,0.568,16.70,1.50,-2.30,-0.10,981,27,22653707.00
brownbr01,TOR,2024,PG,34,11,10.90,0.557,16.40,0.70,-4.50,-0.50,885,27,22653707.00
murraja01,DEN,2024,PG,59,59,20.70,0.586,27.90,5.90,4.10,2.90,1861,26,34838724.00
barrerj01,2TM,2024,SG,58,58,16.40,0.580,26.50,2.90,-0.80,0.60,1838,23,24593615.00
barrerj01,NYK,2024,SG,26,26,14.30,0.536,27.60,1.10,-2.00,0.00,766,23,24593615.00
barrerj01,TOR,2024,SG,32,32,17.80,0.615,25.70,1.70,0.10,0.60,1072,23,24593615.00
niangge01,CLE,2024,PF,82,10,9.90,0.583,17.60,2.40,-2.90,-0.40,1831,30,9061482.00
grantje01,POR,2024,PF,54,54,15.40,0.573,25.70,2.70,-0.10,0.90,1830,29,28405902.00
hachiru01,LAL,2024,PF,68,39,15.00,0.628,18.50,4.10,-0.90,0.50,1826,25,16208460.00
pritcpa01,BOS,2024,PG,82,5,15.30,0.597,17.20,6.10,1.00,1.40,1825,26,4157240.00
markkla01,UTA,2024,PF,55,55,21.50,0.631,25.00,6.20,3.60,2.60,1820,26,17772862.00
jacksre01,DEN,2024,PG,82,23,11.70,0.521,21.70,2.10,-3.20,-0.60,1817,33,5148569.00
anthoco01,ORL,2024,PG,81,0,14.60,0.545,23.70,3.60,0.10,1.00,1817,23,5704379.00
gaffoda01,2TM,2024,C,74,66,21.70,0.731,14.70,7.80,2.60,2.10,1815,25,12770512.00
gaffoda01,WAS,2024,C,45,45,19.90,0.707,13.90,4.40,0.90,0.90,1192,25,12770512.00
gaffoda01,DAL,2024,PF,29,21,25.00,0.769,16.40,3.30,5.90,1.30,623,25,12770512.00
zubaciv01,LAC,2024,C,68,68,19.30,0.671,16.40,6.80,0.80,1.30,1794,26,11258205.00
aytonde01,POR,2024,C,55,55,18.90,0.587,21.10,3.90,0.30,1.00,1784,25,33423936.00
jonesde02,DAL,2024,SF,76,66,11.70,0.592,14.90,3.10,-1.50,0.20,1783,26,
anderky01,MIN,2024,PF,79,10,12.70,0.513,14.50,4.50,1.10,1.40,1782,30,9493460.00
durenja01,DET,2024,C,61,60,18.70,0.653,18.50,4.80,-0.10,0.90,1777,20,4459361.00
bealbr01,PHO,2024,SG,53,53,16.30,0.607,22.70,3.90,0.40,1.10,1767,30,48130468.00
hendesc01,POR,2024,PG,62,32,9.50,0.489,26.50,-1.70,-5.80,-1.70,1765,19,10061236.00
richani01,CHO,2024,C,67,51,16.70,0.717,13.30,5.10,-2.30,-0.10,1759,26,
olynyke01,2TM,2024,C,78,27,17.40,0.661,17.50,4.90,1.80,1.70,1759,32,12557487.00
olynyke01,UTA,2024,C,50,8,17.30,0.677,15.60,3.10,2.60,1.20,1019,32,12557487.00
olynyke01,TOR,2024,C,28,19,17.40,0.644,20.00,1.70,0.70,0.50,740,32,12557487.00
martica02,MIA,2024,SF,64,23,10.80,0.531,17.30,2.40,-2.00,0.00,1756,28,7005092.00
hausesa01,BOS,2024,SF,79,13,13.00,0.629,15.00,4.90,1.20,1.40,1741,26,1985181.00
horfoal01,BOS,2024,C,65,33,15.00,0.650,12.00,6.20,3.60,2.50,1740,37,10297139.00
camarto01,POR,2024,PF,70,49,10.60,0.547,13.80,2.00,-3.10,-0.50,1739,23,1152829.00
toppiob01,IND,2024,PF,82,28,16.50,0.677,16.80,4.80,1.50,1.50,1730,25,7005156.00
coulibi01,WAS,2024,SF,63,15,8.90,0.543,14.20,0.40,-4.20,-0.90,1715,19,6810791.00
anunoog01,2TM,2024,SF,50,50,12.80,0.595,17.60,2.60,-0.60,0.60,1702,26,19196810.00
anunoog01,TOR,2024,SF,27,27,12.60,0.598,18.20,1.00,-1.60,0.10,900,26,19196810.00
anunoog01,NYK,2024,SF,23,23,13.00,0.591,16.80,1.60,0.60,0.50,802,26,19196810.00
walkeja01,POR,2024,SF,72,23,13.00,0.546,16.30,2.90,-3.30,-0.60,1700,21,1770967.00
nembhan01,IND,2024,PG,68,47,11.30,0.573,16.00,2.00,-2.20,-0.10,1697,24,2195252.00
wallaca01,OKC,2024,SG,82,13,12.00,0.612,12.90,4.00,0.10,0.90,1692,20,5448579.00
murphtr02,NOP,2024,SF,57,23,16.30,0.612,18.60,5.40,2.50,1.90,1690,23,
porzikr01,BOS,2024,C,57,57,23.20,0.647,25.10,7.90,5.10,3.00,1690,28,37086384.00
lowryky01,2TM,2024,PG,60,55,10.90,0.594,12.90,3.50,-1.00,0.40,1690,37,30564525.00
lowryky01,MIA,2024,PG,37,35,10.90,0.582,13.50,2.20,-0.80,0.30,1037,37,30564525.00
lowryky01,PHI,2024,PG,23,20,11.00,0.615,12.00,1.40,-1.30,0.10,653,37,30564525.00
clarkjo01,UTA,2024,SG,55,19,12.70,0.521,26.10,0.20,-4.50,-1.10,1682,31,24185539.00
huntede01,ATL,2024,SF,57,37,12.70,0.595,20.60,2.20,-2.40,-0.20,1681,26,20686218.00
connapa01,MIL,2024,SF,76,3,9.60,0.574,10.90,2.80,-1.60,0.20,1676,31,9703889.00
braunch01,DEN,2024,SG,82,4,12.10,0.554,15.70,3.40,-1.90,0.00,1655,22,3036750.00
fontesi01,2TM,2024,SF,66,43,12.10,0.600,16.50,2.10,-1.00,0.40,1644,28,3135347.00
fontesi01,UTA,2024,SF,50,34,11.20,0.592,15.40,1.30,-1.60,0.10,1160,28,3135347.00
fontesi01,DET,2024,SF,16,9,14.40,0.613,19.20,0.80,0.60,0.30,484,28,3135347.00
agbajoc01,2TM,2024,SG,78,28,7.70,0.497,13.40,0.10,-4.40,-1.00,1641,23,4236449.00
agbajoc01,UTA,2024,SG,51,10,8.10,0.531,12.20,0.40,-3.00,-0.30,1003,23,4236449.00
agbajoc01,TOR,2024,SG,27,18,7.10,0.453,15.40,-0.30,-6.50,-0.70,638,23,4236449.00
randlju01,NYK,2024,PF,46,46,18.90,0.569,29.90,3.80,1.90,1.60,1630,29,27744448.00
achiupr01,2TM,2024,C,74,18,14.60,0.545,15.90,3.40,-1.40,0.20,1624,24,4509659.00
achiupr01,TOR,2024,C,25,0,15.00,0.512,21.20,0.40,-1.60,0.00,437,24,4509659.00
achiupr01,NYK,2024,PF,49,18,14.50,0.564,14.00,3.00,-1.40,0.20,1187,24,4509659.00
aldamsa01,MEM,2024,PF,61,35,13.10,0.539,17.90,2.40,-0.20,0.70,1618,23,
johnsca02,BRK,2024,PF,58,47,14.50,0.582,19.60,3.30,0.40,1.00,1599,27,26442383.00
branhma01,SAS,2024,PG,75,29,8.70,0.526,19.80,-0.30,-5.60,-1.50,1594,20,3163157.00
reedpa01,PHI,2024,C,82,24,17.40,0.580,15.90,5.10,0.40,0.90,1590,24,7952480.00
thompau01,DET,2024,SF,63,38,12.80,0.522,16.60,1.80,-2.20,-0.10,1583,21,8214460.00
simonan01,POR,2024,SG,46,46,15.90,0.568,28.00,2.20,0.20,0.80,1582,24,24823461.00
huertke01,SAC,2024,SG,64,59,12.40,0.564,17.30,2.90,-0.80,0.50,1562,25,16135250.00
mathube01,IND,2024,SF,59,19,13.00,0.562,23.40,1.40,-3.40,-0.60,1538,21,7121584.00
mobleev01,CLE,2024,PF,50,50,20.10,0.626,20.60,5.50,2.90,1.90,1532,22,9146578.00
paulch01,GSW,2024,PG,58,18,14.70,0.544,15.60,4.30,1.00,1.20,1531,38,31715190.00
westbru01,LAC,2024,PG,68,11,16.20,0.514,25.20,2.10,0.50,1.00,1529,35,3949713.00
batumni01,2TM,2024,PF,60,38,10.20,0.603,8.60,3.30,-0.40,0.60,1529,35,12058792.00
batumni01,LAC,2024,PF,3,0,9.80,0.500,7.30,0.10,2.80,0.10,54,35,12058792.00
batumni01,PHI,2024,PF,57,38,10.30,0.606,8.70,3.20,-0.50,0.50,1475,35,12058792.00
colliza01,SAS,2024,C,69,29,14.30,0.565,22.70,1.80,-2.00,0.00,1526,26,7928797.00
greenjo02,DAL,2024,SG,57,33,9.90,0.588,13.10,2.20,-2.70,-0.30,1505,23,4906936.00
kesslwa01,UTA,2024,C,64,22,18.00,0.663,12.80,4.10,0.90,1.10,1493,22,2915285.00
greendr01,GSW,2024,PF,55,52,14.50,0.587,15.30,3.60,2.40,1.60,1490,33,22984687.00
watsope01,DEN,2024,SF,80,4,11.80,0.539,16.20,2.50,-2.20,-0.10,1488,21,2371966.00
thybuma01,POR,2024,SF,65,19,10.40,0.537,10.60,2.20,0.60,0.90,1487,26,10811996.00
middlkh01,MIL,2024,SF,55,55,17.00,0.595,23.90,3.40,1.10,1.20,1487,32,30192230.00
bogdabo02,2TM,2024,PF,57,27,12.60,0.581,24.60,1.10,-3.20,-0.40,1478,34,20594279.00
bogdabo02,DET,2024,PF,28,27,14.10,0.600,24.70,0.80,-2.10,0.00,921,34,20594279.00
bogdabo02,NYK,2024,SF,29,0,10.10,0.549,24.30,0.20,-4.90,-0.40,557,34,20594279.00
champju02,SAS,2024,SF,74,59,10.60,0.570,14.40,1.80,-1.90,0.00,1468,22,3089141.00
beverpa01,2TM,2024,PG,73,13,11.60,0.539,14.30,2.70,-1.10,0.30,1462,35,3291427.00
beverpa01,PHI,2024,PG,47,5,11.70,0.547,14.90,1.70,-1.50,0.10,919,35,3291427.00
beverpa01,MIL,2024,PG,26,8,11.40,0.524,13.20,1.10,-0.40,0.20,543,35,3291427.00
coffeam01,LAC,2024,SF,70,13,10.00,0.604,12.50,2.60,-2.20,-0.10,1460,26,3775618.00
joeis01,OKC,2024,SG,78,1,13.40,0.626,16.60,3.50,0.90,1.00,1445,24,2056583.00
banede01,MEM,2024,SG,42,42,18.50,0.589,28.50,3.10,2.80,1.70,1443,25,3959335.00
willivi01,MEM,2024,SG,52,33,12.80,0.597,15.80,2.80,-0.70,0.50,1436,23,2298638.00
stewais01,DET,2024,PF,46,45,11.30,0.600,14.50,1.70,-2.30,-0.10,1423,22,5423207.00
wagnemo01,ORL,2024,C,80,1,20.60,0.676,22.80,5.60,2.00,1.40,1415,26,8237711.00
herroty01,MIA,2024,SG,42,40,15.70,0.558,27.80,2.00,0.80,1.00,1407,24,27802277.00
cartewe01,ORL,2024,C,55,48,15.90,0.623,17.20,4.40,0.90,1.00,1406,24,
okongon01,ATL,2024,C,55,8,16.90,0.674,13.70,4.50,-0.40,0.50,1405,23,8350015.00
thompam01,HOU,2024,SF,62,23,18.20,0.576,18.50,4.30,1.80,1.30,1388,21,9071042.00
highsha01,MIA,2024,PF,66,26,11.10,0.587,12.40,3.10,-0.70,0.50,1366,27,1958657.00
daniedy01,NOP,2024,PG,61,16,12.00,0.529,12.60,2.90,0.60,0.90,1358,20,5955989.00
drumman01,CHI,2024,C,79,10,23.00,0.576,21.30,4.90,0.10,0.70,1351,30,3459838.00
sassema01,DET,2024,PG,71,11,11.80,0.542,19.90,0.90,-2.60,-0.20,1351,23,2701998.00
murrakr01,POR,2024,SF,62,29,9.00,0.481,14.10,0.70,-3.60,-0.60,1348,23,2932114.00
mcbrimi01,NYK,2024,PG,68,14,13.10,0.590,16.40,3.60,-0.10,0.60,1328,23,1890653.00
poeltja01,TOR,2024,C,50,50,18.90,0.653,16.20,3.80,0.70,0.90,1319,28,20079422.00
embiijo01,PHI,2024,C,39,39,34.10,0.644,39.60,7.50,11.60,4.50,1309,29,49021953.00
greenje02,HOU,2024,PF,78,6,11.30,0.590,15.50,2.60,-2.10,0.00,1307,37,8237711.00
payneca01,2TM,2024,PG,78,10,12.80,0.566,19.10,2.40,-1.10,0.30,1304,29,9670523.00
payneca01,MIL,2024,PG,47,2,12.60,0.603,16.70,1.60,-1.50,0.10,702,29,9670523.00
payneca01,PHI,2024,PG,31,8,13.00,0.533,21.80,0.80,-0.70,0.20,602,29,9670523.00
harriga01,ORL,2024,SG,54,27,9.40,0.587,11.70,2.70,-1.20,0.30,1297,29,13386281.00
livelde01,DAL,2024,C,55,42,18.10,0.728,12.60,4.90,0.50,0.80,1294,19,
mccontj01,IND,2024,PG,71,4,20.90,0.586,23.70,3.90,3.00,1.60,1291,31,8958511.00
holidaa01,HOU,2024,PG,78,1,11.50,0.578,16.70,2.50,-1.50,0.20,1269,27,2416341.00
osmande01,SAS,2024,SF,72,3,11.20,0.601,15.10,1.90,-2.10,0.00,1269,28,6918485.00
dickgr01,TOR,2024,SG,60,17,8.90,0.546,17.40,0.30,-5.40,-1.10,1268,20,4671511.00
marshna01,NOP,2024,SF,66,1,12.70,0.576,16.30,2.60,-0.70,0.40,1257,26,1988049.00
dunnkr01,UTA,2024,PG,66,32,12.80,0.546,13.60,2.00,-0.10,0.60,1249,29,2663338.00
haywago01,2TM,2024,SF,51,28,12.80,0.548,18.40,1.50,-2.10,0.00,1245,33,34309448.00
haywago01,CHO,2024,SF,25,25,14.20,0.544,21.20,0.70,-1.80,0.00,798,33,34309448.00
haywago01,OKC,2024,SF,26,3,10.30,0.560,13.40,0.80,-2.60,-0.10,447,33,34309448.00
jacksgg01,MEM,2024,PF,48,18,13.70,0.554,24.20,1.20,-2.00,0.00,1233,19,
wiggiaa01,OKC,2024,SG,78,4,15.60,0.664,16.40,3.70,0.70,0.80,1228,25,1890653.00
nancela02,NOP,2024,C,61,0,14.90,0.653,11.30,4.10,2.00,1.20,1216,31,10683282.00
reathdu01,POR,2024,C,68,20,15.10,0.571,20.70,2.40,-0.90,0.30,1214,27,2009198.00
burksal01,2TM,2024,SG,66,1,12.90,0.536,24.40,1.40,-2.30,-0.10,1212,32,10801287.00
burksal01,DET,2024,SG,43,0,15.10,0.581,23.50,1.70,-0.40,0.40,901,32,10801287.00
burksal01,NYK,2024,SG,23,1,6.50,0.420,26.90,-0.40,-7.80,-0.50,311,32,10801287.00
looneke01,GSW,2024,C,74,36,15.10,0.620,11.30,4.00,0.60,0.80,1195,27,7722854.00
roddyda01,2TM,2024,PF,65,13,8.70,0.484,18.10,0.10,-5.00,-0.90,1177,22,2799009.00
roddyda01,MEM,2024,PF,48,13,8.70,0.485,18.10,0.10,-5.00,-0.80,1114,22,2799009.00
roddyda01,PHO,2024,PF,17,0,7.90,0.469,18.20,0.00,-5.80,-0.10,63,22,2799009.00
micicva01,2TM,2024,PG,60,21,10.70,0.524,18.80,0.40,-4.60,-0.80,1176,30,7952480.00
micicva01,OKC,2024,PG,30,0,8.00,0.498,15.40,0.20,-5.30,-0.30,361,30,7952480.00
micicva01,CHO,2024,PG,30,21,11.90,0.532,20.30,0.20,-4.40,-0.50,815,30,7952480.00
willipa01,CHI,2024,PF,43,30,11.00,0.553,16.60,1.20,-2.30,-0.10,1174,22,10128144.00
konchjo01,MEM,2024,SF,55,23,11.40,0.537,9.70,2.20,-0.40,0.50,1173,27,2471313.00
eubandr01,PHO,2024,C,75,6,14.40,0.645,13.20,3.10,-1.20,0.20,1169,26,2416341.00
inglejo01,ORL,2024,SF,68,0,10.60,0.612,11.60,2.60,-0.50,0.50,1169,36,11326853.00
blackan01,ORL,2024,PG,69,33,8.40,0.560,12.70,1.60,-3.00,-0.30,1164,20,7460771.00
hawkijo01,NOP,2024,SG,67,10,10.20,0.533,19.90,1.30,-3.10,-0.30,1160,21,4438269.00
lylestr01,SAC,2024,PF,58,0,11.90,0.596,14.40,2.40,-1.10,0.30,1158,28,8237711.00
moodymo01,GSW,2024,SG,66,9,13.70,0.578,18.40,2.40,-0.10,0.60,1156,21,4034913.00
crowdja01,MIL,2024,PF,50,25,8.90,0.546,11.50,1.60,-2.60,-0.20,1156,33,3291427.00
jackstr02,GSW,2024,PF,68,16,21.60,0.692,16.40,4.80,2.80,1.40,1130,23,1152829.00
brogdma01,POR,2024,PG,39,25,17.00,0.560,23.00,2.60,2.00,1.10,1121,31,23168564.00
wadede01,CLE,2024,PF,54,32,10.20,0.598,10.50,2.50,0.10,0.60,1108,27,5879540.00
richajo01,MIA,2024,SG,43,6,11.40,0.573,16.50,2.10,-1.30,0.20,1103,30,2977383.00
mitchda01,SAC,2024,PG,72,4,9.30,0.555,14.90,1.30,-3.40,-0.40,1101,25,5214100.00
saricda01,GSW,2024,C,64,9,15.30,0.600,19.50,2.80,1.00,0.90,1098,29,2790369.00
wisemja01,DET,2024,C,63,6,14.80,0.637,16.30,2.10,-3.50,-0.40,1091,22,12479556.00
exumda01,DAL,2024,PG,55,17,13.70,0.645,15.00,2.90,-0.60,0.40,1088,28,3089141.00
merrisa01,CLE,2024,SG,61,1,13.10,0.598,17.50,2.80,0.50,0.70,1069,27,2056583.00
smithde03,BRK,2024,PG,56,2,13.40,0.508,17.70,1.80,-0.80,0.30,1059,26,
sharpsh01,POR,2024,SG,32,25,11.40,0.524,22.40,0.50,-2.80,-0.20,1059,20,6501408.00
goodwjo01,2TM,2024,PG,57,12,12.60,0.451,19.00,1.20,-1.00,0.30,1055,25,2273654.00
goodwjo01,PHO,2024,PG,40,0,12.50,0.481,18.20,0.80,-0.90,0.20,558,25,2273654.00
goodwjo01,MEM,2024,PG,17,12,12.70,0.420,19.80,0.40,-1.20,0.10,497,25,2273654.00
baglema01,2TM,2024,C,50,25,19.40,0.629,21.00,2.70,-0.40,0.40,1053,24,
baglema01,DET,2024,C,26,10,18.20,0.638,21.10,1.10,-1.20,0.10,478,24,
baglema01,WAS,2024,C,24,15,20.50,0.622,20.90,1.60,0.30,0.30,575,24,
craigto01,CHI,2024,SF,53,14,10.80,0.568,12.50,1.90,-2.00,0.00,1049,33,2603356.00
smithja04,IND,2024,C,61,14,20.70,0.682,19.40,4.00,2.40,1.20,1047,23,5193643.00
bantoda01,2TM,2024,PG,54,9,13.30,0.504,25.70,0.50,-1.30,0.20,1047,24,2079719.00
bantoda01,BOS,2024,PG,24,1,9.90,0.468,17.80,0.20,-4.10,-0.10,171,24,2079719.00
bantoda01,POR,2024,PG,30,8,14.00,0.508,27.20,0.30,-0.80,0.30,876,24,2079719.00
willizi02,MEM,2024,SF,51,15,9.30,0.511,19.70,0.20,-4.50,-0.60,1038,22,4953130.00
tateja01,HOU,2024,SF,65,9,9.30,0.538,11.70,1.80,-2.30,-0.10,1031,28,7207997.00
willike04,OKC,2024,PF,69,1,11.90,0.568,13.40,2.50,-0.80,0.30,1029,29,6358483.00
alvarjo01,NOP,2024,PG,56,0,12.50,0.540,17.30,2.10,-0.10,0.50,1028,25,1890653.00
grimequ01,2TM,2024,SG,51,18,8.90,0.516,15.80,1.30,-2.20,-0.10,1025,23,2456609.00
grimequ01,NYK,2024,SG,45,18,9.50,0.543,15.30,1.50,-1.50,0.10,910,23,2456609.00
grimequ01,DET,2024,SG,6,0,3.90,0.342,20.00,-0.30,-8.10,-0.20,115,23,2456609.00
meltode01,PHI,2024,SG,38,33,13.40,0.533,18.30,2.10,0.50,0.70,1023,25,8237711.00
theisda01,2TM,2024,C,60,3,14.40,0.597,15.40,2.50,-1.60,0.10,1015,31,9379032.00
theisda01,IND,2024,C,1,0,-6.90,0.250,21.00,0.00,-20.50,0.00,8,31,9379032.00
theisda01,LAC,2024,C,59,3,14.50,0.601,15.40,2.60,-1.50,0.10,1007,31,9379032.00
walkelo01,BRK,2024,SG,58,0,13.10,0.545,24.40,0.80,-1.40,0.20,1011,25,
hortota01,UTA,2024,PG,51,11,13.40,0.503,24.00,0.80,-1.20,0.20,1009,23,11347447.00
hayeski01,DET,2024,PG,42,31,10.50,0.474,15.10,0.70,-2.70,-0.20,1008,22,7634253.00
carteje01,CHI,2024,PG,72,0,8.50,0.485,17.70,0.20,-4.00,-0.50,1004,28,6374419.00
kennalu01,MEM,2024,SG,39,22,13.10,0.641,16.70,2.10,-0.30,0.40,999,27,15202322.00
mathega01,ATL,2024,SG,66,5,8.90,0.665,11.10,1.60,-3.00,-0.20,992,27,2059427.00
hardyja02,DAL,2024,SG,73,7,11.20,0.517,24.90,0.30,-4.10,-0.50,989,21,1770967.00
manntr01,2TM,2024,PG,41,28,13.70,0.559,18.20,1.20,-1.30,0.20,987,22,3286229.00
manntr01,OKC,2024,PG,13,0,14.20,0.606,18.00,0.30,0.10,0.10,119,22,3286229.00
manntr01,CHO,2024,PG,28,28,13.70,0.552,18.20,0.90,-1.50,0.10,868,22,3286229.00
reddica01,LAL,2024,SF,48,26,7.70,0.504,12.70,0.60,-3.20,-0.30,984,24,2229330.00
kornelu01,BOS,2024,C,63,7,19.80,0.736,11.00,5.10,3.40,1.30,983,28,2485012.00
elliske01,SAC,2024,SG,57,21,12.00,0.627,12.40,2.30,1.20,0.80,978,24,703737.00
tillmxa01,2TM,2024,PF,54,15,12.20,0.472,14.80,1.40,-1.20,0.20,974,25,
tillmxa01,MEM,2024,C,34,13,11.80,0.440,16.00,0.60,-1.70,0.10,700,25,
tillmxa01,BOS,2024,PF,20,2,13.30,0.579,11.80,0.80,0.00,0.10,274,25,
okogijo01,PHO,2024,SG,60,11,12.00,0.552,13.00,2.10,-0.50,0.40,960,25,2899609.00
bitadgo01,ORL,2024,C,62,33,17.80,0.629,13.30,3.70,2.10,1.00,957,24,2127991.00
chrisma02,LAL,2024,SG,67,7,8.40,0.544,13.60,0.70,-3.60,-0.40,944,20,1770967.00
loveke01,MIA,2024,PF,55,5,18.50,0.597,21.90,3.30,3.60,1.30,924,35,3949713.00
sharpda01,BRK,2024,C,61,1,20.00,0.596,19.70,2.90,0.00,0.50,921,22,2275709.00
